time,bvp
1634887384566,3.18
1634887384581,-8.23
1634887384597,-17.86
1634887384612,-24.17
1634887384628,-26.78
1634887384644,-26.3
1634887384659,-23.88
1634887384675,-20.68
1634887384691,-17.64
1634887384706,-15.3
1634887384722,-13.95
1634887384737,-13.59
1634887384753,-13.99
1634887384769,-14.66
1634887384784,-15.1
1634887384800,-14.99
1634887384816,-14.48
1634887384831,-14.26
1634887384847,-15.19
1634887384862,-17.85
1634887384878,-22.26
1634887384894,-27.83
1634887384909,-33.61
1634887384925,-38.76
1634887384941,-42.69
1634887384956,-45.06
1634887384972,-45.66
1634887384987,-44.13
1634887385003,-40.18
1634887385019,-33.73
1634887385034,-25.12
1634887385050,-15.41
1634887385066,-6.12
1634887385081,1.11
1634887385097,4.92
1634887385113,4.56
1634887385128,0.18
1634887385144,-7.33
1634887385159,-16.64
1634887385175,-26.24
1634887385191,-34.82
1634887385206,-41.48
1634887385222,-45.68
1634887385238,-47.18
1634887385253,-45.94
1634887385269,-42.03
1634887385284,-35.68
1634887385300,-27.39
1634887385316,-17.83
1634887385331,-7.91
1634887385347,1.43
1634887385363,9.34
1634887385378,15.25
1634887385394,18.79
1634887385409,19.86
1634887385425,18.65
1634887385441,15.6
1634887385456,11.45
1634887385472,7.0
1634887385488,3.03
1634887385503,0.1
1634887385519,-1.63
1634887385534,-2.3
1634887385550,-2.31
1634887385566,-2.13
1634887385581,-2.16
1634887385597,-2.57
1634887385613,-3.32
1634887385628,-4.16
1634887385644,-4.76
1634887385659,-4.93
1634887385675,-4.72
1634887385691,-4.52
1634887385706,-4.93
1634887385722,-6.58
1634887385738,-9.73
1634887385753,-14.02
1634887385769,-18.46
1634887385784,-21.59
1634887385800,-21.98
1634887385816,-18.82
1634887385831,-12.2
1634887385847,-3.11
1634887385863,6.92
1634887385878,16.43
1634887385894,24.45
1634887385909,30.51
1634887385925,34.51
1634887385941,36.49
1634887385956,36.58
1634887385972,35.17
1634887385988,33.03
1634887386003,31.28
1634887386019,31.05
1634887386034,32.99
1634887386050,37.01
1634887386066,42.27
1634887386081,47.45
1634887386097,51.31
1634887386113,53.1
1634887386128,52.68
1634887386144,50.44
1634887386159,47.05
1634887386175,43.24
1634887386191,39.55
1634887386206,36.35
1634887386222,33.84
1634887386238,31.86
1634887386253,29.83
1634887386269,26.8
1634887386284,21.76
1634887386300,14.2
1634887386316,4.59
1634887386331,-5.51
1634887386347,-13.92
1634887386363,-18.84
1634887386378,-19.75
1634887386394,-17.85
1634887386409,-15.5
1634887386425,-15.13
1634887386441,-18.05
1634887386456,-23.95
1634887386472,-31.15
1634887386488,-37.51
1634887386503,-41.32
1634887386519,-41.76
1634887386534,-38.82
1634887386550,-32.95
1634887386566,-24.77
1634887386581,-15.04
1634887386597,-4.78
1634887386613,4.74
1634887386628,12.12
1634887386644,16.18
1634887386659,16.43
1634887386675,13.33
1634887386691,8.18
1634887386706,2.75
1634887386722,-1.28
1634887386738,-2.87
1634887386753,-1.94
1634887386769,0.63
1634887386784,3.35
1634887386800,4.7
1634887386816,3.72
1634887386831,0.4
1634887386847,-4.3
1634887386863,-8.85
1634887386878,-11.79
1634887386894,-12.29
1634887386909,-10.33
1634887386925,-6.76
1634887386941,-3.02
1634887386956,-0.79
1634887386972,-1.58
1634887386988,-6.3
1634887387003,-14.85
1634887387019,-26.0
1634887387034,-37.64
1634887387050,-47.38
1634887387066,-53.4
1634887387081,-55.06
1634887387097,-53.07
1634887387113,-48.99
1634887387128,-44.41
1634887387144,-40.24
1634887387159,-36.46
1634887387175,-32.3
1634887387191,-26.92
1634887387206,-19.87
1634887387222,-11.42
1634887387238,-2.41
1634887387253,6.09
1634887387269,13.13
1634887387284,18.16
1634887387300,21.02
1634887387316,21.84
1634887387331,20.74
1634887387347,17.83
1634887387363,13.36
1634887387378,7.86
1634887387394,2.24
1634887387409,-2.31
1634887387425,-4.86
1634887387441,-5.0
1634887387456,-3.16
1634887387472,-0.29
1634887387488,2.71
1634887387503,5.41
1634887387519,8.03
1634887387534,11.13
1634887387550,15.05
1634887387566,19.42
1634887387581,23.29
1634887387597,25.53
1634887387613,25.49
1634887387628,23.29
1634887387644,19.76
1634887387659,16.03
1634887387675,13.08
1634887387691,11.46
1634887387706,11.25
1634887387722,12.21
1634887387738,13.82
1634887387753,15.28
1634887387769,15.61
1634887387784,13.78
1634887387800,9.22
1634887387816,2.22
1634887387831,-5.94
1634887387847,-13.15
1634887387863,-17.29
1634887387878,-17.01
1634887387894,-12.27
1634887387909,-4.37
1634887387925,4.66
1634887387941,12.88
1634887387956,19.1
1634887387972,23.18
1634887387988,25.83
1634887388003,28.16
1634887388019,31.02
1634887388034,34.7
1634887388050,38.88
1634887388066,43.02
1634887388081,46.54
1634887388097,49.13
1634887388113,50.77
1634887388128,51.7
1634887388144,52.2
1634887388159,52.7
1634887388175,53.66
1634887388191,55.2
1634887388206,56.69
1634887388222,56.46
1634887388238,52.07
1634887388253,41.29
1634887388269,23.35
1634887388284,-0.11
1634887388300,-25.17
1634887388316,-46.91
1634887388331,-61.39
1634887388347,-67.16
1634887388363,-65.64
1634887388378,-60.27
1634887388394,-54.72
1634887388409,-51.49
1634887388425,-51.35
1634887388441,-53.57
1634887388456,-56.88
1634887388472,-60.16
1634887388488,-62.56
1634887388503,-63.38
1634887388519,-61.75
1634887388534,-56.66
1634887388550,-47.32
1634887388566,-33.65
1634887388581,-16.6
1634887388597,1.8
1634887388613,19.08
1634887388628,33.16
1634887388644,43.1
1634887388659,49.43
1634887388675,53.92
1634887388691,58.64
1634887388706,65.05
1634887388722,73.35
1634887388738,82.57
1634887388753,91.15
1634887388769,97.7
1634887388784,101.59
1634887388800,103.02
1634887388816,102.8
1634887388831,101.83
1634887388847,100.74
1634887388863,99.8
1634887388878,99.0
1634887388894,98.35
1634887388909,98.05
1634887388925,98.42
1634887388941,99.69
1634887388956,101.82
1634887388972,104.35
1634887388988,106.73
1634887389003,108.6
1634887389019,110.21
1634887389034,112.32
1634887389050,115.84
1634887389066,121.03
1634887389081,126.91
1634887389097,131.18
1634887389113,130.89
1634887389128,123.63
1634887389144,108.63
1634887389159,87.24
1634887389175,62.44
1634887389191,37.88
1634887389206,16.59
1634887389222,0.34
1634887389238,-10.42
1634887389253,-16.11
1634887389269,-17.39
1634887389284,-14.91
1634887389300,-9.37
1634887389316,-1.67
1634887389331,7.08
1634887389347,15.92
1634887389363,24.53
1634887389378,33.44
1634887389394,43.78
1634887389409,56.54
1634887389425,71.74
1634887389441,88.07
1634887389456,103.19
1634887389472,114.57
1634887389488,120.42
1634887389503,120.24
1634887389519,114.5
1634887389534,104.3
1634887389550,90.85
1634887389566,75.37
1634887389581,59.11
1634887389597,43.62
1634887389613,30.53
1634887389628,21.0
1634887389644,15.07
1634887389659,11.29
1634887389675,7.4
1634887389691,1.26
1634887389706,-8.2
1634887389722,-20.64
1634887389738,-34.81
1634887389753,-49.26
1634887389769,-63.13
1634887389784,-76.41
1634887389800,-90.05
1634887389816,-104.74
1634887389831,-120.48
1634887389847,-136.52
1634887389863,-151.93
1634887389878,-166.08
1634887389894,-178.9
1634887389909,-190.6
1634887389925,-201.58
1634887389941,-213.06
1634887389956,-225.58
1634887389972,-238.59
1634887389988,-250.62
1634887390003,-259.99
1634887390019,-265.38
1634887390034,-266.18
1634887390050,-262.48
1634887390066,-255.5
1634887390081,-249.21
1634887390097,-246.79
1634887390113,-249.22
1634887390128,-255.04
1634887390144,-261.65
1634887390159,-266.79
1634887390175,-269.23
1634887390191,-268.48
1634887390206,-265.25
1634887390222,-263.71
1634887390238,-266.28
1634887390253,-272.42
1634887390269,-279.17
1634887390284,-283.4
1634887390300,-283.54
1634887390316,-279.55
1634887390331,-271.51
1634887390347,-260.38
1634887390363,-250.98
1634887390378,-245.76
1634887390394,-243.64
1634887390409,-240.92
1634887390425,-234.25
1634887390441,-223.11
1634887390456,-209.67
1634887390472,-196.72
1634887390488,-159.59
1634887390503,-87.64
1634887390519,13.27
1634887390534,123.95
1634887390550,225.64
1634887390566,308.73
1634887390581,371.39
1634887390597,411.14
1634887390613,435.28
1634887390628,448.92
1634887390644,451.31
1634887390659,442.33
1634887390675,424.3
1634887390691,401.96
1634887390706,381.87
1634887390722,369.38
1634887390738,368.03
1634887390753,379.34
1634887390769,399.89
1634887390784,419.39
1634887390800,427.21
1634887390816,416.41
1634887390831,386.0
1634887390847,340.2
1634887390863,285.83
1634887390878,229.94
1634887390894,178.44
1634887390909,133.9
1634887390925,94.74
1634887390941,59.12
1634887390956,26.32
1634887390972,-3.45
1634887390988,-30.66
1634887391003,-57.6
1634887391019,-87.42
1634887391034,-121.58
1634887391050,-158.6
1634887391066,-193.45
1634887391081,-217.22
1634887391097,-219.83
1634887391113,-194.2
1634887391128,-139.86
1634887391144,-64.19
1634887391159,19.6
1634887391175,96.73
1634887391191,154.55
1634887391206,185.34
1634887391222,187.51
1634887391238,164.38
1634887391253,122.18
1634887391269,67.95
1634887391284,8.09
1634887391300,-52.31
1634887391316,-109.46
1634887391331,-161.26
1634887391347,-207.19
1634887391363,-248.16
1634887391378,-286.33
1634887391394,-324.86
1634887391409,-367.21
1634887391425,-416.1
1634887391441,-472.13
1634887391456,-532.28
1634887391472,-589.57
1634887391488,-634.26
1634887391503,-656.79
1634887391519,-651.31
1634887391534,-618.12
1634887391550,-563.83
1634887391566,-498.87
1634887391581,-433.72
1634887391597,-375.54
1634887391613,-326.93
1634887391628,-286.74
1634887391644,-252.38
1634887391659,-221.75
1634887391675,-194.0
1634887391691,-169.01
1634887391706,-146.48
1634887391722,-125.36
1634887391738,-104.14
1634887391753,-81.72
1634887391769,-57.78
1634887391784,-32.84
1634887391800,-7.97
1634887391816,16.02
1634887391831,38.9
1634887391847,60.97
1634887391863,82.77
1634887391878,104.63
1634887391894,126.41
1634887391909,147.57
1634887391925,167.57
1634887391941,186.1
1634887391956,203.46
1634887391972,220.61
1634887391988,238.91
1634887392003,259.81
1634887392019,283.97
1634887392034,310.58
1634887392050,336.87
1634887392066,358.46
1634887392081,370.64
1634887392097,370.37
1634887392113,357.87
1634887392128,337.07
1634887392144,314.49
1634887392159,296.69
1634887392175,287.78
1634887392191,287.96
1634887392206,293.94
1634887392222,300.69
1634887392238,303.69
1634887392253,300.39
1634887392269,290.39
1634887392284,274.73
1634887392300,254.77
1634887392316,231.56
1634887392331,205.84
1634887392347,178.38
1634887392363,150.48
1634887392378,123.86
1634887392394,100.2
1634887392409,80.58
1634887392425,65.19
1634887392441,53.22
1634887392456,43.25
1634887392472,33.88
1634887392488,24.21
1634887392503,14.35
1634887392519,5.06
1634887392534,-2.71
1634887392550,-8.46
1634887392566,-12.43
1634887392581,-15.55
1634887392597,-18.94
1634887392613,-23.37
1634887392628,-28.96
1634887392644,-34.83
1634887392659,-39.81
1634887392675,-42.98
1634887392691,-44.02
1634887392706,-43.18
1634887392722,-41.11
1634887392738,-38.53
1634887392753,-35.71
1634887392769,-32.28
1634887392784,-26.46
1634887392800,-16.32
1634887392816,-0.76
1634887392831,19.95
1634887392847,44.28
1634887392863,69.97
1634887392878,94.65
1634887392894,116.76
1634887392909,135.6
1634887392925,152.54
1634887392941,168.61
1634887392956,183.3
1634887392972,194.61
1634887392988,200.52
1634887393003,200.46
1634887393019,195.5
1634887393034,188.5
1634887393050,182.34
1634887393066,181.05
1634887393081,185.99
1634887393097,195.03
1634887393113,203.46
1634887393128,206.74
1634887393144,202.52
1634887393159,190.67
1634887393175,173.46
1634887393191,153.63
1634887393206,136.75
1634887393222,126.89
1634887393238,125.2
1634887393253,129.88
1634887393269,137.7
1634887393284,145.17
1634887393300,148.75
1634887393316,146.54
1634887393331,119.03
1634887393347,58.84
1634887393363,-26.07
1634887393378,-116.23
1634887393394,-193.9
1634887393409,-251.04
1634887393425,-284.55
1634887393441,-300.03
1634887393456,-300.01
1634887393472,-285.92
1634887393488,-257.49
1634887393503,-217.68
1634887393519,-173.81
1634887393534,-135.25
1634887393550,-109.28
1634887393566,-98.44
1634887393581,-101.12
1634887393597,-112.54
1634887393613,-128.22
1634887393628,-142.94
1634887393644,-154.03
1634887393659,-161.64
1634887393675,-167.26
1634887393691,-172.01
1634887393706,-175.48
1634887393722,-176.2
1634887393738,-171.79
1634887393753,-161.15
1634887393769,-143.77
1634887393784,-121.87
1634887393800,-99.84
1634887393816,-81.82
1634887393831,-70.26
1634887393847,-64.92
1634887393863,-63.0
1634887393878,-59.97
1634887393894,-51.9
1634887393909,-36.1
1634887393925,-13.23
1634887393941,13.18
1634887393956,39.35
1634887393972,61.62
1634887393988,77.33
1634887394003,85.83
1634887394019,88.24
1634887394034,86.04
1634887394050,80.27
1634887394066,70.27
1634887394081,54.67
1634887394097,34.23
1634887394113,10.71
1634887394128,-14.13
1634887394144,-38.37
1634887394159,-60.58
1634887394175,-80.55
1634887394191,-94.52
1634887394206,-99.11
1634887394222,-102.17
1634887394238,-108.21
1634887394253,-114.25
1634887394269,-117.46
1634887394284,-114.86
1634887394300,-104.34
1634887394316,-85.81
1634887394331,-61.66
1634887394347,-36.83
1634887394363,-16.77
1634887394378,-3.58
1634887394394,3.61
1634887394409,7.49
1634887394425,12.19
1634887394441,21.27
1634887394456,36.06
1634887394472,55.25
1634887394488,75.04
1634887394503,90.8
1634887394519,99.71
1634887394534,99.94
1634887394550,90.19
1634887394566,70.62
1634887394581,42.86
1634887394597,9.91
1634887394613,-24.13
1634887394628,-55.28
1634887394644,-80.32
1634887394659,-96.59
1634887394675,-103.13
1634887394691,-101.01
1634887394706,-92.21
1634887394722,-79.32
1634887394738,-65.32
1634887394753,-53.37
1634887394769,-46.46
1634887394784,-46.5
1634887394800,-53.08
1634887394816,-63.82
1634887394831,-75.31
1634887394847,-84.05
1634887394863,-87.86
1634887394878,-86.5
1634887394894,-81.27
1634887394909,-74.1
1634887394925,-66.52
1634887394941,-58.91
1634887394956,-50.88
1634887394972,-42.01
1634887394988,-32.33
1634887395003,-22.51
1634887395019,-13.71
1634887395034,-6.97
1634887395050,-2.84
1634887395066,-1.15
1634887395081,-0.99
1634887395097,-1.15
1634887395113,-0.57
1634887395128,1.31
1634887395144,4.4
1634887395159,8.08
1634887395175,11.65
1634887395191,14.54
1634887395206,16.57
1634887395222,18.0
1634887395238,19.37
1634887395253,21.13
1634887395269,23.38
1634887395284,25.67
1634887395300,27.13
1634887395316,26.9
1634887395331,24.55
1634887395347,20.42
1634887395363,15.73
1634887395378,12.03
1634887395394,10.78
1634887395409,12.79
1634887395425,18.12
1634887395441,26.28
1634887395456,36.49
1634887395472,47.76
1634887395488,58.8
1634887395503,68.11
1634887395519,74.2
1634887395534,76.27
1634887395550,74.7
1634887395566,71.06
1634887395581,67.55
1634887395597,66.03
1634887395613,67.12
1634887395628,69.93
1634887395644,72.62
1634887395659,73.32
1634887395675,71.22
1634887395691,66.82
1634887395706,61.56
1634887395722,57.01
1634887395738,54.01
1634887395753,52.42
1634887395769,51.25
1634887395784,49.02
1634887395800,44.22
1634887395816,35.61
1634887395831,22.35
1634887395847,4.04
1634887395863,-18.87
1634887395878,-45.02
1634887395894,-72.07
1634887395909,-97.2
1634887395925,-118.09
1634887395941,-133.69
1634887395956,-144.44
1634887395972,-151.75
1634887395988,-156.82
1634887396003,-159.62
1634887396019,-158.71
1634887396034,-152.07
1634887396050,-138.59
1634887396066,-119.22
1634887396081,-96.9
1634887396097,-75.37
1634887396113,-57.28
1634887396128,-42.94
1634887396144,-30.47
1634887396159,-17.23
1634887396175,-1.56
1634887396191,16.22
1634887396206,34.14
1634887396222,49.89
1634887396238,62.22
1634887396253,71.59
1634887396269,79.87
1634887396284,89.28
1634887396300,101.26
1634887396316,115.82
1634887396331,131.6
1634887396347,146.51
1634887396363,158.55
1634887396378,166.23
1634887396394,168.81
1634887396409,166.31
1634887396425,159.26
1634887396441,148.56
1634887396456,135.39
1634887396472,121.2
1634887396488,107.53
1634887396503,95.68
1634887396519,86.34
1634887396534,79.36
1634887396550,73.67
1634887396566,67.53
1634887396581,59.27
1634887396597,48.09
1634887396613,34.57
1634887396628,20.7
1634887396644,9.2
1634887396659,2.49
1634887396675,1.6
1634887396691,5.8
1634887396706,12.73
1634887396722,19.33
1634887396738,22.82
1634887396753,21.55
1634887396769,15.2
1634887396784,4.52
1634887396800,-9.14
1634887396816,-24.25
1634887396831,-39.39
1634887396847,-53.27
1634887396863,-64.62
1634887396878,-72.43
1634887396894,-75.96
1634887396909,-74.89
1634887396925,-69.34
1634887396941,-59.8
1634887396956,-47.06
1634887396972,-32.05
1634887396988,-15.74
1634887397003,1.16
1634887397019,18.32
1634887397034,35.86
1634887397050,54.06
1634887397066,72.76
1634887397081,90.96
1634887397097,107.05
1634887397113,119.42
1634887397128,127.46
1634887397144,131.96
1634887397159,134.8
1634887397175,137.86
1634887397191,142.15
1634887397206,147.39
1634887397222,152.52
1634887397238,156.38
1634887397253,158.11
1634887397269,156.87
1634887397284,151.17
1634887397300,138.94
1634887397316,118.39
1634887397331,89.25
1634887397347,53.72
1634887397363,16.17
1634887397378,-18.53
1634887397394,-46.71
1634887397409,-67.1
1634887397425,-80.59
1634887397441,-89.09
1634887397456,-94.28
1634887397472,-97.06
1634887397488,-97.88
1634887397503,-97.44
1634887397519,-97.05
1634887397534,-98.44
1634887397550,-102.93
1634887397566,-110.82
1634887397581,-121.29
1634887397597,-132.83
1634887397613,-143.84
1634887397628,-153.18
1634887397644,-160.11
1634887397659,-164.19
1634887397675,-165.1
1634887397691,-162.58
1634887397706,-156.68
1634887397722,-147.83
1634887397738,-136.95
1634887397753,-125.2
1634887397769,-113.62
1634887397784,-102.83
1634887397800,-92.96
1634887397816,-83.63
1634887397831,-74.21
1634887397847,-64.22
1634887397863,-53.65
1634887397878,-43.11
1634887397894,-33.67
1634887397909,-26.34
1634887397925,-21.54
1634887397941,-18.85
1634887397956,-17.12
1634887397972,-14.98
1634887397988,-11.49
1634887398003,-6.41
1634887398019,-0.16
1634887398034,6.61
1634887398050,13.28
1634887398066,19.47
1634887398081,24.91
1634887398097,29.39
1634887398113,32.7
1634887398128,34.82
1634887398144,35.89
1634887398159,36.15
1634887398175,35.71
1634887398191,34.48
1634887398206,32.22
1634887398222,28.79
1634887398238,24.28
1634887398253,19.08
1634887398269,13.78
1634887398284,8.96
1634887398300,5.05
1634887398316,2.22
1634887398331,0.33
1634887398347,-1.1
1634887398363,-2.8
1634887398378,-5.5
1634887398394,-9.58
1634887398409,-14.77
1634887398425,-20.0
1634887398441,-23.83
1634887398456,-24.94
1634887398472,-22.73
1634887398488,-17.72
1634887398503,-11.21
1634887398519,-4.79
1634887398534,0.38
1634887398550,3.86
1634887398566,5.89
1634887398581,6.99
1634887398597,7.56
1634887398613,7.65
1634887398628,7.14
1634887398644,6.06
1634887398659,4.74
1634887398675,3.83
1634887398691,4.04
1634887398706,5.82
1634887398722,9.15
1634887398738,13.58
1634887398753,18.38
1634887398769,22.77
1634887398784,26.22
1634887398800,28.62
1634887398816,30.34
1634887398831,32.05
1634887398847,34.49
1634887398863,37.96
1634887398878,42.14
1634887398894,46.13
1634887398909,48.92
1634887398925,49.94
1634887398941,49.5
1634887398956,48.82
1634887398972,49.61
1634887398988,53.39
1634887399003,60.79
1634887399019,71.32
1634887399034,83.58
1634887399050,95.72
1634887399066,105.94
1634887399081,112.85
1634887399097,115.61
1634887399113,114.09
1634887399128,108.96
1634887399144,101.63
1634887399159,93.99
1634887399175,87.89
1634887399191,84.46
1634887399206,83.75
1634887399222,84.78
1634887399238,86.1
1634887399253,86.51
1634887399269,85.61
1634887399284,83.72
1634887399300,81.36
1634887399316,78.71
1634887399331,75.16
1634887399347,69.59
1634887399363,61.07
1634887399378,49.48
1634887399394,35.62
1634887399409,20.85
1634887399425,6.24
1634887399441,-8.07
1634887399456,-22.67
1634887399472,-38.37
1634887399488,-55.22
1634887399503,-72.08
1634887399519,-86.98
1634887399534,-97.99
1634887399550,-104.06
1634887399566,-105.28
1634887399581,-102.63
1634887399597,-97.46
1634887399613,-91.14
1634887399628,-85.1
1634887399644,-80.69
1634887399659,-78.86
1634887399675,-79.68
1634887399691,-82.03
1634887399706,-83.98
1634887399722,-83.72
1634887399738,-80.61
1634887399753,-75.67
1634887399769,-70.81
1634887399784,-67.69
1634887399800,-66.73
1634887399816,-66.95
1634887399831,-66.89
1634887399847,-65.83
1634887399863,-64.33
1634887399878,-63.88
1634887399894,-65.91
1634887399909,-70.73
1634887399925,-77.35
1634887399941,-84.07
1634887399956,-89.31
1634887399972,-92.42
1634887399988,-93.71
1634887400003,-93.92
1634887400019,-93.42
1634887400034,-91.78
1634887400050,-87.81
1634887400066,-80.25
1634887400081,-68.7
1634887400097,-53.92
1634887400113,-37.72
1634887400128,-22.2
1634887400144,-9.04
1634887400159,1.01
1634887400175,8.06
1634887400191,12.68
1634887400206,15.38
1634887400222,16.38
1634887400238,15.81
1634887400253,13.89
1634887400269,11.21
1634887400284,8.64
1634887400300,7.05
1634887400316,6.7
1634887400331,7.03
1634887400347,6.71
1634887400363,4.31
1634887400378,-0.99
1634887400394,-8.75
1634887400409,-17.36
1634887400425,-24.64
1634887400441,-28.73
1634887400456,-28.82
1634887400472,-25.08
1634887400488,-18.2
1634887400503,-8.76
1634887400519,3.26
1634887400534,18.21
1634887400550,36.2
1634887400566,56.7
1634887400581,78.25
1634887400597,98.87
1634887400613,116.74
1634887400628,130.9
1634887400644,141.47
1634887400659,149.46
1634887400675,156.24
1634887400691,162.63
1634887400706,168.39
1634887400722,172.51
1634887400738,174.06
1634887400753,173.13
1634887400769,171.03
1634887400784,169.24
1634887400800,167.96
1634887400816,165.13
1634887400831,157.02
1634887400847,140.41
1634887400863,115.03
1634887400878,84.47
1634887400894,54.8
1634887400909,31.56
1634887400925,16.78
1634887400941,7.91
1634887400956,-0.66
1634887400972,-14.83
1634887400988,-38.31
1634887401003,-71.91
1634887401019,-113.99
1634887401034,-161.33
1634887401050,-209.7
1634887401066,-254.08
1634887401081,-289.23
1634887401097,-310.6
1634887401113,-315.74
1634887401128,-304.79
1634887401144,-280.42
1634887401159,-246.86
1634887401175,-208.88
1634887401191,-171.21
1634887401206,-138.32
1634887401222,-113.86
1634887401238,-99.81
1634887401253,-95.58
1634887401269,-97.62
1634887401284,-100.59
1634887401300,-99.41
1634887401316,-91.17
1634887401331,-76.13
1634887401347,-57.12
1634887401363,-37.84
1634887401378,-21.4
1634887401394,-9.62
1634887401409,-2.84
1634887401425,-0.26
1634887401441,-0.49
1634887401456,-1.88
1634887401472,-3.0
1634887401488,-3.11
1634887401503,-2.39
1634887401519,-1.66
1634887401534,-2.02
1634887401550,-4.12
1634887401566,-7.96
1634887401581,-12.95
1634887401597,-18.18
1634887401613,-22.79
1634887401628,-26.11
1634887401644,-27.83
1634887401659,-28.25
1634887401675,-28.61
1634887401691,-31.32
1634887401706,-39.05
1634887401722,-53.34
1634887401738,-73.12
1634887401753,-94.12
1634887401769,-109.68
1634887401785,-112.67
1634887401800,-98.0
1634887401816,-64.47
1634887401831,-15.52
1634887401847,41.99
1634887401863,99.86
1634887401878,150.93
1634887401894,190.6
1634887401910,217.43
1634887401925,232.41
1634887401941,237.65
1634887401956,235.12
1634887401972,225.71
1634887401988,209.93
1634887402003,188.88
1634887402019,164.75
1634887402035,140.22
1634887402050,117.69
1634887402066,98.28
1634887402081,81.65
1634887402097,66.86
1634887402113,52.5
1634887402128,38.78
1634887402144,27.58
1634887402160,21.0
1634887402175,19.71
1634887402191,22.37
1634887402206,26.58
1634887402222,30.18
1634887402238,32.07
1634887402253,29.82
1634887402269,21.98
1634887402285,8.01
1634887402300,-12.02
1634887402316,-37.87
1634887402331,-68.98
1634887402347,-103.86
1634887402363,-140.23
1634887402378,-175.59
1634887402394,-211.37
1634887402410,-248.33
1634887402425,-285.33
1634887402441,-319.76
1634887402456,-349.07
1634887402472,-371.7
1634887402488,-386.79
1634887402503,-393.95
1634887402519,-393.05
1634887402535,-389.05
1634887402550,-385.52
1634887402566,-382.77
1634887402581,-378.14
1634887402597,-368.32
1634887402613,-351.1
1634887402628,-325.82
1634887402644,-293.71
1634887402660,-230.54
1634887402675,-131.03
1634887402691,-9.65
1634887402706,107.67
1634887402722,200.39
1634887402738,260.23
1634887402753,287.77
1634887402769,288.22
1634887402785,269.32
1634887402800,240.8
1634887402816,208.54
1634887402831,178.34
1634887402847,155.18
1634887402863,142.13
1634887402878,138.92
1634887402894,141.67
1634887402910,148.26
1634887402925,156.53
1634887402941,164.22
1634887402956,165.69
1634887402972,157.63
1634887402988,141.1
1634887403003,121.48
1634887403019,104.78
1634887403035,94.48
1634887403050,90.3
1634887403066,88.63
1634887403081,84.99
1634887403097,74.58
1634887403113,56.81
1634887403128,34.13
1634887403144,12.29
1634887403160,-3.79
1634887403175,-12.31
1634887403191,-14.53
1634887403206,-13.29
1634887403222,-11.08
1634887403238,-10.0
1634887403253,-10.15
1634887403269,-9.56
1634887403285,-4.53
1634887403300,8.86
1634887403316,32.99
1634887403331,67.37
1634887403347,107.35
1634887403363,144.33
1634887403378,167.13
1634887403394,166.03
1634887403410,136.53
1634887403425,81.79
1634887403441,11.85
1634887403456,-59.71
1634887403472,-119.98
1634887403488,-160.09
1634887403503,-177.03
1634887403519,-173.16
1634887403535,-154.14
1634887403550,-126.38
1634887403566,-95.32
1634887403581,-64.76
1634887403597,-37.53
1634887403613,-16.22
1634887403628,-2.17
1634887403644,4.16
1634887403660,3.56
1634887403675,-1.65
1634887403691,-7.98
1634887403706,-12.19
1634887403722,-11.48
1634887403738,-5.48
1634887403753,3.54
1634887403769,13.86
1634887403785,24.07
1634887403800,33.67
1634887403816,43.16
1634887403831,53.93
1634887403847,66.56
1634887403863,82.18
1634887403878,99.99
1634887403894,117.39
1634887403910,134.81
1634887403925,153.83
1634887403941,176.31
1634887403956,202.95
1634887403972,232.78
1634887403988,261.68
1634887404003,286.88
1634887404019,305.18
1634887404035,313.89
1634887404050,316.79
1634887404066,320.01
1634887404081,328.74
1634887404097,344.77
1634887404113,366.76
1634887404128,389.9
1634887404144,412.71
1634887404160,433.68
1634887404175,424.53
1634887404191,366.65
1634887404206,259.23
1634887404222,122.15
1634887404238,-15.99
1634887404253,-119.81
1634887404269,-190.02
1634887404285,-233.03
1634887404300,-255.74
1634887404316,-264.26
1634887404331,-261.59
1634887404347,-247.8
1634887404363,-223.87
1634887404378,-193.21
1634887404394,-160.95
1634887404410,-134.07
1634887404425,-114.62
1634887404441,-102.68
1634887404456,-97.29
1634887404472,-93.72
1634887404488,-87.8
1634887404503,-78.77
1634887404519,-69.71
1634887404535,-65.22
1634887404550,-69.73
1634887404566,-81.5
1634887404581,-96.14
1634887404597,-109.43
1634887404613,-117.54
1634887404628,-119.76
1634887404644,-118.79
1634887404660,-118.61
1634887404675,-121.43
1634887404691,-126.91
1634887404706,-130.28
1634887404722,-126.79
1634887404738,-114.72
1634887404753,-94.92
1634887404769,-70.43
1634887404785,-44.75
1634887404800,-20.14
1634887404816,3.04
1634887404831,25.25
1634887404847,47.59
1634887404863,70.02
1634887404878,91.01
1634887404894,109.04
1634887404910,123.3
1634887404925,133.82
1634887404941,141.09
1634887404956,145.54
1634887404972,146.92
1634887404988,144.91
1634887405003,139.12
1634887405019,129.37
1634887405035,115.83
1634887405050,98.79
1634887405066,78.37
1634887405081,54.38
1634887405097,26.58
1634887405113,-4.95
1634887405128,-39.38
1634887405144,-75.09
1634887405160,-110.01
1634887405175,-142.0
1634887405191,-169.37
1634887405206,-191.03
1634887405222,-206.45
1634887405238,-215.65
1634887405253,-219.27
1634887405269,-218.63
1634887405285,-215.63
1634887405300,-212.02
1634887405316,-208.59
1634887405331,-204.57
1634887405347,-197.95
1634887405363,-186.47
1634887405378,-169.07
