time,bvp
1648532481159,-107.2
1648532481175,-102.71
1648532481191,-97.15
1648532481206,-91.69
1648532481222,-86.4
1648532481238,-80.62
1648532481253,-73.72
1648532481269,-65.73
1648532481284,-57.71
1648532481300,-51.61
1648532481316,-49.79
1648532481331,-54.35
1648532481347,-66.43
1648532481363,-85.83
1648532481378,-110.94
1648532481394,-138.8
1648532481409,-165.64
1648532481425,-187.45
1648532481441,-200.78
1648532481456,-203.45
1648532481472,-195.09
1648532481488,-177.15
1648532481503,-152.47
1648532481519,-124.42
1648532481534,-96.08
1648532481550,-69.69
1648532481566,-46.46
1648532481581,-26.71
1648532481597,-10.14
1648532481613,3.91
1648532481628,16.15
1648532481644,27.15
1648532481659,37.07
1648532481675,45.56
1648532481691,51.9
1648532481706,55.26
1648532481722,55.07
1648532481738,51.28
1648532481753,44.4
1648532481769,35.23
1648532481784,24.63
1648532481800,13.19
1648532481816,1.26
1648532481831,-10.99
1648532481847,-23.45
1648532481863,-35.9
1648532481878,-48.0
1648532481894,-59.34
1648532481909,-69.51
1648532481925,-78.08
1648532481941,-84.64
1648532481956,-88.72
1648532481972,-89.85
1648532481988,-87.59
1648532482003,-81.55
1648532482019,-71.31
1648532482034,-56.25
1648532482050,-35.53
1648532482066,-8.3
1648532482081,25.86
1648532482097,66.39
1648532482113,111.31
1648532482128,157.34
1648532482144,200.35
1648532482159,236.12
1648532482175,261.38
1648532482191,274.29
1648532482206,274.74
1648532482222,263.95
1648532482238,243.78
1648532482253,216.22
1648532482269,182.95
1648532482284,145.23
1648532482300,104.43
1648532482316,62.51
1648532482331,22.32
1648532482347,-12.86
1648532482363,-40.49
1648532482378,-59.89
1648532482394,-72.65
1648532482409,-81.98
1648532482425,-91.45
1648532482441,-103.47
1648532482456,-118.49
1648532482472,-134.99
1648532482488,-150.22
1648532482503,-161.2
1648532482519,-165.53
1648532482534,-161.61
1648532482550,-148.51
1648532482566,-126.58
1648532482581,-97.69
1648532482597,-65.18
1648532482613,-33.41
1648532482628,-6.72
1648532482644,11.57
1648532482659,19.7
1648532482675,18.46
1648532482691,11.55
1648532482706,3.96
1648532482722,0.67
1648532482738,5.28
1648532482753,18.99
1648532482769,40.59
1648532482784,67.03
1648532482800,94.12
1648532482816,119.05
1648532482831,141.8
1648532482847,163.51
1648532482863,185.42
1648532482878,207.82
1648532482894,229.73
1648532482909,249.69
1648532482925,266.52
1648532482941,279.2
1648532482956,288.76
1648532482972,298.71
1648532482988,312.3
1648532483003,331.55
1648532483019,356.74
1648532483034,386.3
1648532483050,417.56
1648532483066,447.23
1648532483081,471.29
1648532483097,477.16
1648532483113,457.04
1648532483128,408.53
1648532483144,336.31
1648532483159,250.81
1648532483175,163.68
1648532483191,83.41
1648532483206,20.63
1648532483222,-27.69
1648532483238,-66.45
1648532483253,-97.24
1648532483269,-119.93
1648532483284,-134.15
1648532483300,-140.68
1648532483316,-143.5
1648532483331,-145.97
1648532483347,-150.64
1648532483363,-159.74
1648532483378,-172.72
1648532483394,-186.45
1648532483409,-197.82
1648532483425,-204.76
1648532483441,-206.55
1648532483456,-203.77
1648532483472,-197.34
1648532483488,-188.43
1648532483503,-179.03
1648532483519,-170.19
1648532483534,-162.13
1648532483550,-155.34
1648532483566,-150.37
1648532483581,-147.39
1648532483597,-146.0
1648532483613,-144.9
1648532483628,-142.65
1648532483644,-138.61
1648532483659,-132.3
1648532483675,-123.54
1648532483691,-113.03
1648532483706,-102.07
1648532483722,-92.41
1648532483738,-85.78
1648532483753,-83.23
1648532483769,-84.76
1648532483784,-89.38
1648532483800,-94.9
1648532483816,-98.92
1648532483831,-100.06
1648532483847,-98.35
1648532483863,-95.05
1648532483878,-91.9
1648532483894,-90.34
1648532483909,-91.34
1648532483925,-95.49
1648532483941,-102.66
1648532483956,-111.67
1648532483972,-119.95
1648532483988,-123.58
1648532484003,-118.35
1648532484019,-101.54
1648532484034,-73.54
1648532484050,-38.36
1648532484066,-2.49
1648532484081,27.37
1648532484097,46.56
1648532484113,53.65
1648532484128,50.11
1648532484144,39.04
1648532484159,23.94
1648532484175,8.19
1648532484191,-4.69
1648532484206,-10.92
1648532484222,-7.13
1648532484238,8.26
1648532484253,33.54
1648532484269,63.46
1648532484284,90.62
1648532484300,108.26
1648532484316,113.06
1648532484331,106.42
1648532484347,93.57
1648532484363,80.98
1648532484378,73.51
1648532484394,72.47
1648532484409,75.85
1648532484425,79.84
1648532484441,80.99
1648532484456,77.65
1648532484472,70.32
1648532484488,60.66
1648532484503,50.33
1648532484519,40.42
1648532484534,31.73
1648532484550,25.62
1648532484566,24.51
1648532484581,31.42
1648532484597,48.12
1648532484613,73.34
1648532484628,102.02
1648532484644,126.69
1648532484659,140.54
1648532484675,140.57
1648532484691,128.9
1648532484706,111.64
1648532484722,95.69
1648532484738,85.66
1648532484753,82.23
1648532484769,82.83
1648532484784,83.55
1648532484800,81.29
1648532484816,74.76
1648532484831,64.36
1648532484847,51.38
1648532484863,37.29
1648532484878,23.42
1648532484894,10.87
1648532484909,0.67
1648532484925,-6.46
1648532484941,-10.33
1648532484956,-11.37
1648532484972,-10.78
1648532484988,-10.63
1648532485003,-13.75
1648532485019,-23.08
1648532485034,-40.52
1648532485050,-65.83
1648532485066,-96.12
1648532485081,-126.5
1648532485097,-151.97
1648532485113,-169.79
1648532485128,-180.86
1648532485144,-189.39
1648532485159,-200.9
1648532485175,-219.4
1648532485191,-245.36
1648532485206,-275.45
1648532485222,-304.05
1648532485238,-325.55
1648532485253,-336.18
1648532485269,-334.54
1648532485284,-321.15
1648532485300,-297.23
1648532485316,-263.99
1648532485331,-222.58
1648532485347,-174.54
1648532485363,-122.1
1648532485378,-68.27
1648532485394,-16.43
1648532485409,30.38
1648532485425,69.85
1648532485441,100.59
1648532485456,122.05
1648532485472,134.38
1648532485488,138.27
1648532485503,134.84
1648532485519,125.58
1648532485534,112.19
1648532485550,96.45
1648532485566,80.03
1648532485581,64.29
1648532485597,50.1
1648532485613,37.69
1648532485628,26.4
1648532485644,14.8
1648532485659,1.06
1648532485675,-16.49
1648532485691,-38.66
1648532485706,-64.72
1648532485722,-92.09
1648532485738,-116.82
1648532485753,-134.58
1648532485769,-142.14
1648532485784,-138.87
1648532485800,-127.32
1648532485816,-112.84
1648532485831,-101.94
1648532485847,-100.28
1648532485863,-110.76
1648532485878,-132.58
1648532485894,-161.48
1648532485909,-191.0
1648532485925,-214.45
1648532485941,-226.54
1648532485956,-224.6
1648532485972,-208.81
1648532485988,-181.63
1648532486003,-146.65
1648532486019,-107.45
1648532486034,-66.63
1648532486050,-25.61
1648532486066,15.07
1648532486081,54.87
1648532486097,92.71
1648532486113,126.73
1648532486128,154.61
1648532486144,173.98
1648532486159,183.02
1648532486175,180.87
1648532486191,167.9
1648532486206,146.11
1648532486222,119.46
1648532486238,93.84
1648532486253,76.15
1648532486269,72.54
1648532486284,86.14
1648532486300,115.49
1648532486316,154.51
1648532486331,194.36
1648532486347,226.47
1648532486363,245.35
1648532486378,250.03
1648532486394,243.42
1648532486409,230.31
1648532486425,215.09
1648532486441,200.39
1648532486456,187.06
1648532486472,175.03
1648532486488,164.3
1648532486503,155.4
1648532486519,149.19
1648532486534,146.19
1648532486550,146.14
1648532486566,147.92
1648532486581,149.79
1648532486597,149.77
1648532486613,146.02
1648532486628,137.31
1648532486644,123.29
1648532486659,104.67
1648532486675,83.14
1648532486691,61.05
1648532486706,40.9
1648532486722,24.68
1648532486738,13.37
1648532486753,6.62
1648532486769,2.93
1648532486784,0.13
1648532486800,-3.87
1648532486816,-10.39
1648532486831,-19.61
1648532486847,-30.76
1648532486863,-42.64
1648532486878,-54.23
1648532486894,-65.02
1648532486909,-74.79
1648532486925,-83.23
1648532486941,-89.53
1648532486956,-92.41
1648532486972,-90.77
1648532486988,-84.44
1648532487003,-74.63
1648532487019,-63.64
1648532487034,-54.02
1648532487050,-47.48
1648532487066,-44.44
1648532487081,-44.21
1648532487097,-45.87
1648532487113,-49.13
1648532487128,-54.79
1648532487144,-64.49
1648532487159,-80.04
1648532487175,-102.84
1648532487191,-133.52
1648532487206,-171.85
1648532487222,-216.51
1648532487238,-264.7
1648532487253,-311.85
1648532487269,-351.94
1648532487284,-378.56
1648532487300,-386.79
1648532487316,-374.95
1648532487331,-345.57
1648532487347,-304.83
1648532487363,-260.73
1648532487378,-220.61
1648532487394,-189.08
1648532487409,-167.2
1648532487425,-153.11
1648532487441,-143.41
1648532487456,-134.66
1648532487472,-124.19
1648532487488,-110.14
1648532487503,-91.18
1648532487519,-66.54
1648532487534,-36.61
1648532487550,-3.63
1648532487566,28.2
1648532487581,53.68
1648532487597,68.6
1648532487613,71.53
1648532487628,64.52
1648532487644,52.05
1648532487659,38.78
1648532487675,27.5
1648532487691,18.17
1648532487706,8.66
1648532487722,-3.52
1648532487738,-19.6
1648532487753,-38.65
1648532487769,-57.99
1648532487784,-74.19
1648532487800,-84.25
1648532487816,-86.35
1648532487831,-80.15
1648532487847,-66.61
1648532487863,-47.68
1648532487878,-25.78
1648532487894,-3.3
1648532487909,17.67
1648532487925,35.44
1648532487941,48.71
1648532487956,56.57
1648532487972,58.72
1648532487988,55.75
1648532488003,49.2
1648532488019,41.45
1648532488034,35.13
1648532488050,32.35
1648532488066,34.05
1648532488081,39.77
1648532488097,47.85
1648532488113,56.1
1648532488128,62.63
1648532488144,66.43
1648532488159,67.63
1648532488175,67.06
1648532488191,65.74
1648532488206,64.27
1648532488222,62.61
1648532488238,60.16
1648532488253,56.14
1648532488269,49.85
1648532488284,40.88
1648532488300,29.22
1648532488316,15.45
1648532488331,1.04
1648532488347,-11.5
1648532488363,-18.9
1648532488378,-17.99
1648532488394,-6.8
1648532488409,14.46
1648532488425,43.23
1648532488441,75.34
1648532488456,106.34
1648532488472,132.74
1648532488488,152.75
1648532488503,166.08
1648532488519,173.36
1648532488534,175.45
1648532488550,173.14
1648532488566,167.26
1648532488581,159.02
1648532488597,150.13
1648532488613,142.55
1648532488628,137.98
1648532488644,137.25
1648532488659,139.93
1648532488675,144.39
1648532488691,148.28
1648532488706,149.22
1648532488722,145.49
1648532488738,136.46
1648532488753,122.62
1648532488769,105.37
1648532488784,86.56
1648532488800,68.12
1648532488816,51.83
1648532488831,38.98
1648532488847,30.26
1648532488863,25.53
1648532488878,23.8
1648532488894,23.26
1648532488909,21.67
1648532488925,16.86
1648532488941,7.43
1648532488956,-6.59
1648532488972,-23.44
1648532488988,-39.8
1648532489003,-51.67
1648532489019,-55.58
1648532489034,-49.88
1648532489050,-35.26
1648532489066,-14.5
1648532489081,8.64
1648532489097,30.74
1648532489113,49.58
1648532489128,64.43
1648532489144,75.53
1648532489159,83.5
1648532489175,88.92
1648532489191,92.36
1648532489206,94.42
1648532489222,95.75
1648532489238,96.97
1648532489253,98.42
1648532489269,100.02
1648532489284,101.34
1648532489300,101.61
1648532489316,99.76
1648532489331,94.52
1648532489347,84.75
1648532489363,70.0
1648532489378,51.11
1648532489394,30.25
1648532489409,10.23
1648532489425,-6.84
1648532489441,-20.59
1648532489456,-32.7
1648532489472,-45.9
1648532489488,-62.61
1648532489503,-83.64
1648532489519,-108.03
1648532489534,-133.88
1648532489550,-159.34
1648532489566,-183.1
1648532489581,-203.78
1648532489597,-219.15
1648532489613,-225.83
1648532489628,-220.4
1648532489644,-201.54
1648532489659,-171.56
1648532489675,-136.38
1648532489691,-103.17
1648532489706,-77.27
1648532489722,-60.09
1648532489738,-49.44
1648532489753,-42.03
1648532489769,-36.44
1648532489784,-34.35
1648532489800,-39.19
1648532489816,-53.0
1648532489831,-73.69
1648532489847,-94.81
1648532489863,-108.11
1648532489878,-107.43
1648532489894,-91.8
1648532489909,-65.58
1648532489925,-35.98
1648532489941,-9.45
1648532489956,10.76
1648532489972,24.9
1648532489988,34.88
1648532490003,41.94
1648532490019,45.28
1648532490034,42.51
1648532490050,31.3
1648532490066,11.3
1648532490081,-15.08
1648532490097,-43.49
1648532490113,-69.4
1648532490128,-89.73
1648532490144,-103.39
1648532490159,-110.32
1648532490175,-110.07
1648532490191,-100.97
1648532490206,-80.64
1648532490222,-47.64
1648532490238,-3.2
1648532490253,48.12
1648532490269,99.37
1648532490284,143.55
1648532490300,176.14
1648532490316,196.64
1648532490331,208.36
1648532490347,216.5
1648532490363,225.57
1648532490378,237.3
1648532490394,249.99
1648532490409,259.55
1648532490425,261.53
1648532490441,253.1
1648532490456,234.09
1648532490472,206.6
1648532490488,173.46
1648532490503,136.67
1648532490519,96.85
1648532490534,54.08
1648532490550,9.39
1648532490566,-34.04
1648532490581,-71.03
1648532490597,-96.16
1648532490613,-105.99
1648532490628,-100.77
1648532490644,-84.52
1648532490659,-63.39
1648532490675,-43.35
1648532490691,-28.25
1648532490706,-19.31
1648532490722,-15.86
1648532490738,-16.72
1648532490753,-21.14
1648532490769,-28.99
1648532490784,-40.08
1648532490800,-53.43
1648532490816,-66.86
1648532490831,-77.4
1648532490847,-82.18
1648532490863,-79.36
1648532490878,-68.87
1648532490894,-52.45
1648532490909,-33.17
1648532490925,-14.63
1648532490941,-0.15
1648532490956,7.9
1648532490972,8.82
1648532490988,3.59
1648532491003,-5.43
1648532491019,-15.31
1648532491034,-23.47
1648532491050,-28.39
1648532491066,-29.83
1648532491081,-28.54
1648532491097,-25.58
1648532491113,-21.76
1648532491128,-17.31
1648532491144,-12.02
1648532491159,-5.71
1648532491175,1.39
1648532491191,8.54
1648532491206,14.8
1648532491222,19.4
1648532491238,21.96
1648532491253,22.46
1648532491269,21.02
1648532491284,17.74
1648532491300,12.72
1648532491316,6.22
1648532491331,-1.08
1648532491347,-8.25
1648532491363,-14.35
1648532491378,-18.96
1648532491394,-22.63
1648532491409,-26.82
1648532491425,-33.47
1648532491441,-44.46
1648532491456,-60.96
1648532491472,-82.84
1648532491488,-108.35
1648532491503,-134.21
1648532491519,-155.98
1648532491534,-169.34
1648532491550,-171.34
1648532491566,-161.44
1648532491581,-141.83
1648532491597,-116.57
1648532491613,-90.2
1648532491628,-66.17
1648532491644,-46.13
1648532491659,-29.94
1648532491675,-16.47
1648532491691,-4.42
1648532491706,7.25
1648532491722,19.24
1648532491738,32.09
1648532491753,46.05
1648532491769,60.67
1648532491784,74.51
1648532491800,85.34
1648532491816,90.73
1648532491831,89.05
1648532491847,80.12
1648532491863,65.08
1648532491878,45.86
1648532491894,24.3
1648532491909,1.63
1648532491925,-21.59
1648532491941,-45.16
1648532491956,-68.9
1648532491972,-92.42
1648532491988,-115.02
1648532492003,-135.62
1648532492019,-152.69
1648532492034,-164.43
1648532492050,-169.15
1648532492066,-165.95
1648532492081,-155.39
1648532492097,-139.76
1648532492113,-122.51
1648532492128,-107.23
1648532492144,-96.39
1648532492159,-90.56
1648532492175,-88.31
1648532492191,-86.77
1648532492206,-82.58
1648532492222,-72.86
1648532492238,-55.97
1648532492253,-32.02
1648532492269,-2.98
1648532492285,27.74
1648532492300,56.07
1648532492316,78.42
1648532492331,92.59
1648532492347,98.47
1648532492363,97.95
1648532492378,94.19
1648532492394,90.59
1648532492410,89.71
1648532492425,92.67
1648532492441,99.13
1648532492456,107.77
1648532492472,116.9
1648532492488,125.01
1648532492503,130.98
1648532492519,134.05
1648532492535,133.67
1648532492550,129.47
1648532492566,121.26
1648532492581,109.4
1648532492597,94.96
1648532492613,79.57
1648532492628,65.09
1648532492644,52.86
1648532492660,43.14
1648532492675,35.13
1648532492691,27.21
1648532492706,17.76
1648532492722,5.84
1648532492738,-8.32
1648532492753,-23.29
1648532492769,-36.7
1648532492785,-45.98
1648532492800,-49.14
1648532492816,-45.46
1648532492831,-35.91
1648532492847,-23.1
1648532492863,-10.74
1648532492878,-2.65
1648532492894,-1.72
1648532492910,-9.24
1648532492925,-24.73
1648532492941,-46.41
1648532492956,-72.0
1648532492972,-99.38
1648532492988,-126.76
1648532493003,-152.5
1648532493019,-174.85
1648532493035,-191.89
1648532493050,-201.94
1648532493066,-204.02
1648532493081,-198.27
1648532493097,-185.78
1648532493113,-167.93
1648532493128,-145.69
1648532493144,-119.14
1648532493160,-87.7
1648532493175,-50.82
1648532493191,-8.95
1648532493206,36.03
1648532493222,81.05
1648532493238,122.53
1648532493253,157.26
1648532493269,182.84
1648532493285,197.88
1648532493300,201.77
1648532493316,194.82
1648532493331,178.6
1648532493347,156.13
1648532493363,131.6
1648532493378,109.45
1648532493394,93.08
1648532493410,83.97
1648532493425,81.75
1648532493441,85.28
1648532493456,93.82
1648532493472,107.71
1648532493488,127.96
1648532493503,155.09
1648532493519,187.95
1648532493535,223.32
1648532493550,256.61
1648532493566,283.22
1648532493581,299.92
1648532493597,305.5
1648532493613,300.68
1648532493628,287.26
1648532493644,267.39
1648532493660,242.92
1648532493675,215.36
1648532493691,185.79
1648532493706,155.03
1648532493722,123.53
1648532493738,91.32
1648532493753,57.95
1648532493769,22.94
1648532493785,-13.7
1648532493800,-50.95
1648532493816,-86.56
1648532493831,-117.59
1648532493847,-141.38
1648532493863,-156.48
1648532493878,-163.07
1648532493894,-162.89
1648532493910,-158.52
1648532493925,-152.86
1648532493941,-148.65
1648532493956,-148.26
1648532493972,-153.25
1648532493988,-163.9
1648532494003,-178.65
1648532494019,-194.08
1648532494035,-205.71
1648532494050,-209.54
1648532494066,-203.53
1648532494081,-188.27
1648532494097,-166.47
1648532494113,-141.59
1648532494128,-116.52
1648532494144,-92.96
1648532494160,-71.6
1648532494175,-52.77
1648532494191,-36.89
1648532494206,-24.57
1648532494222,-16.22
1648532494238,-11.8
1648532494253,-10.8
1648532494269,-12.49
1648532494285,-16.16
1648532494300,-21.34
1648532494316,-27.65
1648532494331,-34.62
1648532494347,-41.45
1648532494363,-47.09
1648532494378,-50.28
1648532494394,-49.71
1648532494410,-44.34
1648532494425,-33.66
1648532494441,-18.17
1648532494456,0.43
1648532494472,19.6
1648532494488,36.68
1648532494503,49.84
1648532494519,58.46
1648532494535,63.0
1648532494550,64.2
1648532494566,62.32
1648532494581,57.02
1648532494597,47.81
1648532494613,34.92
1648532494628,19.89
1648532494644,5.3
1648532494660,-6.09
1648532494675,-12.5
1648532494691,-13.58
1648532494706,-10.23
1648532494722,-3.68
1648532494738,5.38
1648532494753,17.11
1648532494769,32.09
1648532494785,50.4
1648532494800,70.95
1648532494816,91.44
1648532494831,109.21
1648532494847,122.33
1648532494863,130.46
1648532494878,134.75
1648532494894,137.02
1648532494910,138.57
1648532494925,139.57
1648532494941,139.21
1648532494956,136.41
1648532494972,130.68
1648532494988,122.36
1648532495003,112.39
1648532495019,101.61
1648532495035,90.42
1648532495050,78.84
1648532495066,66.88
1648532495081,54.93
1648532495097,43.65
1648532495113,33.53
1648532495128,24.39
1648532495144,15.21
1648532495160,4.58
1648532495175,-8.7
1648532495191,-24.93
1648532495206,-43.4
1648532495222,-62.69
1648532495238,-81.38
1648532495253,-98.65
1648532495269,-114.63
1648532495285,-130.4
1648532495300,-147.55
1648532495316,-167.53
1648532495331,-190.92
1648532495347,-216.78
1648532495363,-242.36
1648532495378,-263.45
1648532495394,-275.37
1648532495410,-274.48
1648532495425,-259.47
1648532495441,-232.16
1648532495456,-197.09
1648532495472,-160.14
1648532495488,-126.83
1648532495503,-100.94
1648532495519,-83.98
1648532495535,-75.68
1648532495550,-74.87
1648532495566,-80.19
1648532495581,-90.33
1648532495597,-103.88
1648532495613,-119.04
1648532495628,-133.72
1648532495644,-145.98
1648532495660,-154.57
1648532495675,-159.19
1648532495691,-160.39
1648532495706,-159.01
1648532495722,-155.71
1648532495738,-150.7
1648532495753,-143.7
1648532495769,-134.26
1648532495785,-122.1
1648532495800,-107.31
1648532495816,-90.39
1648532495831,-72.21
1648532495847,-53.76
1648532495863,-36.04
1648532495878,-19.92
1648532495894,-6.15
1648532495910,4.69
1648532495925,12.3
1648532495941,16.77
1648532495956,19.01
1648532495972,20.82
1648532495988,24.79
1648532496003,33.6
1648532496019,49.11
1648532496035,71.5
1648532496050,99.02
1648532496066,128.52
1648532496081,156.51
1648532496097,180.36
1648532496113,198.97
1648532496128,212.66
1648532496144,222.66
1648532496160,230.31
1648532496175,236.64
1648532496191,242.22
1648532496206,247.21
1648532496222,251.22
1648532496238,253.19
1648532496253,251.39
1648532496269,243.89
1648532496285,229.49
1648532496300,208.57
1648532496316,183.6
1648532496331,158.73
1648532496347,138.59
1648532496363,126.74
1648532496378,124.42
1648532496394,130.08
1648532496410,140.07
1648532496425,149.84
1648532496441,155.5
1648532496456,154.81
1648532496472,147.43
1648532496488,134.53
1648532496503,117.99
1648532496519,99.61
1648532496535,80.74
1648532496550,62.24
1648532496566,44.69
1648532496581,28.66
1648532496597,14.81
1648532496613,3.94
1648532496628,-3.1
1648532496644,-5.52
1648532496660,-2.82
1648532496675,5.0
1648532496691,17.05
1648532496706,31.51
1648532496722,46.03
1648532496738,58.33
1648532496753,66.86
1648532496769,71.07
1648532496785,71.33
1648532496800,68.39
1648532496816,63.06
1648532496831,56.0
1648532496847,47.77
1648532496863,39.06
1648532496878,30.67
1648532496894,23.32
1648532496910,17.36
1648532496925,12.59
1648532496941,8.43
1648532496956,4.2
1648532496972,-0.48
1648532496988,-5.5
1648532497003,-10.41
1648532497019,-14.76
1648532497035,-18.42
1648532497050,-21.8
1648532497066,-25.59
1648532497081,-30.54
1648532497097,-36.95
1648532497113,-44.58
1648532497128,-52.69
1648532497144,-60.43
1648532497160,-67.16
1648532497175,-72.65
1648532497191,-77.11
1648532497206,-80.96
1648532497222,-84.58
1648532497238,-88.06
1648532497253,-90.97
1648532497269,-92.28
1648532497285,-90.47
1648532497300,-83.89
1648532497316,-71.46
1648532497331,-53.31
1648532497347,-31.07
1648532497363,-7.66
1648532497378,13.58
1648532497394,29.97
1648532497410,40.14
1648532497425,44.3
1648532497441,43.7
1648532497456,39.83
1648532497472,33.93
1648532497488,26.72
1648532497503,18.58
1648532497519,9.97
1648532497535,1.5
1648532497550,-6.17
1648532497566,-12.61
1648532497581,-17.79
1648532497597,-22.23
1648532497613,-26.61
1648532497628,-31.57
1648532497644,-37.45
1648532497660,-44.28
1648532497675,-51.85
1648532497691,-59.84
1648532497706,-67.77
1648532497722,-75.0
1648532497738,-80.7
1648532497753,-83.98
1648532497769,-84.22
1648532497785,-81.36
1648532497800,-76.11
1648532497816,-69.83
1648532497831,-64.28
1648532497847,-61.23
1648532497863,-62.15
1648532497878,-67.85
1648532497894,-78.17
1648532497910,-91.57
1648532497925,-105.12
1648532497941,-114.88
1648532497956,-116.89
1648532497972,-108.42
1648532497988,-88.95
1648532498003,-60.52
1648532498019,-27.02
1648532498035,7.03
1648532498050,37.91
1648532498066,63.43
1648532498081,83.13
1648532498097,97.64
1648532498113,107.97
1648532498128,115.0
1648532498144,119.26
1648532498160,121.09
1648532498175,120.8
1648532498191,118.66
1648532498206,114.83
1648532498222,109.32
1648532498238,101.87
1648532498253,92.19
1648532498269,80.08
1648532498285,65.77
1648532498300,49.9
1648532498316,33.46
1648532498331,17.45
1648532498347,2.54
1648532498363,-11.1
1648532498378,-23.9
1648532498394,-36.62
1648532498410,-49.88
1648532498425,-63.82
1648532498441,-77.8
1648532498456,-90.56
1648532498472,-100.57
1648532498488,-106.65
1648532498503,-108.46
1648532498519,-106.75
1648532498535,-103.14
1648532498550,-99.5
1648532498566,-97.17
1648532498581,-96.21
1648532498597,-95.21
1648532498613,-91.79
1648532498628,-83.46
1648532498644,-68.74
1648532498660,-47.82
1648532498675,-22.69
1648532498691,3.55
1648532498706,27.61
1648532498722,46.89
1648532498738,59.92
1648532498753,66.38
1648532498769,66.78
1648532498785,62.12
1648532498800,53.63
1648532498816,42.73
1648532498831,30.92
1648532498847,19.63
1648532498863,9.97
1648532498878,2.42
1648532498894,-3.2
1648532498910,-7.59
1648532498925,-11.59
1648532498941,-15.79
1648532498956,-20.23
1648532498972,-24.46
1648532498988,-27.87
1648532499003,-30.12
1648532499019,-31.49
1648532499035,-32.82
1648532499050,-35.17
1648532499066,-39.33
1648532499081,-45.45
1648532499097,-52.96
1648532499113,-60.79
1648532499128,-67.91
1648532499144,-73.7
1648532499160,-78.13
1648532499175,-81.77
1648532499191,-85.52
1648532499206,-90.48
1648532499222,-97.62
1648532499238,-107.5
1648532499253,-119.77
1648532499269,-132.82
1648532499285,-143.74
1648532499300,-149.06
1648532499316,-145.99
1648532499331,-133.72
1648532499347,-114.0
1648532499363,-90.6
1648532499378,-67.73
1648532499394,-48.41
1648532499410,-33.52
1648532499425,-21.98
1648532499441,-12.01
1648532499456,-2.33
1648532499472,7.24
1648532499488,16.11
1648532499503,23.7
1648532499519,30.07
1648532499535,35.98
1648532499550,42.34
1648532499566,49.55
1648532499581,57.28
1648532499597,64.6
1648532499613,70.5
1648532499628,74.33
1648532499644,75.98
1648532499660,75.79
1648532499675,74.24
1648532499691,71.8
1648532499706,68.73
1648532499722,64.97
1648532499738,60.24
1648532499753,54.21
1648532499769,46.83
1648532499785,38.6
1648532499800,30.68
1648532499816,24.48
1648532499831,21.2
1648532499847,21.17
1648532499863,23.65
1648532499878,26.97
1648532499894,29.13
1648532499910,28.66
1648532499925,25.24
1648532499941,20.01
1648532499956,15.35
1648532499972,14.31
1648532499988,19.79
1648532500003,33.68
1648532500019,56.25
1648532500035,85.81
1648532500050,118.84
1648532500066,150.6
1648532500081,176.07
1648532500097,191.07
1648532500113,193.21
1648532500128,182.53
1648532500144,161.49
1648532500160,134.4
1648532500175,106.45
1648532500191,82.54
1648532500206,66.28
1648532500222,59.32
1648532500238,61.13
1648532500253,69.38
1648532500269,80.58
1648532500285,91.09
1648532500300,97.7
1648532500316,98.18
1648532500331,91.4
1648532500347,77.23
1648532500363,56.48
1648532500378,30.78
1648532500394,2.4
1648532500410,-26.2
1648532500425,-52.73
1648532500441,-75.9
1648532500456,-95.28
1648532500472,-111.32
1648532500488,-124.85
1648532500503,-136.51
1648532500519,-146.48
1648532500535,-154.54
1648532500550,-160.44
1648532500566,-164.09
1648532500581,-166.28
1648532500597,-167.62
1648532500613,-168.25
1648532500628,-167.34
1648532500644,-163.21
1648532500660,-153.91
1648532500675,-138.16
1648532500691,-116.23
1648532500706,-89.82
1648532500722,-62.76
1648532500738,-38.58
1648532500753,-19.62
1648532500769,-6.36
1648532500785,2.42
1648532500800,8.79
1648532500816,14.5
1648532500831,20.43
1648532500847,27.2
1648532500863,33.68
1648532500878,39.71
1648532500894,45.56
1648532500910,51.81
1648532500925,58.84
1648532500941,66.64
1648532500956,75.12
1648532500972,84.58
1648532500988,96.92
1648532501003,112.6
1648532501019,132.38
1648532501035,155.44
1648532501050,179.15
1648532501066,199.69
1648532501081,213.67
1648532501097,219.46
1648532501113,212.21
1648532501128,200.96
1648532501144,187.59
1648532501160,174.15
1648532501175,161.56
1648532501191,150.16
1648532501206,140.38
1648532501222,133.0
1648532501238,128.43
1648532501253,125.53
1648532501269,121.82
1648532501285,111.51
1648532501300,90.06
1648532501316,55.73
1648532501331,10.96
1648532501347,-38.06
1648532501363,-83.62
1648532501378,-119.1
1648532501394,-140.94
1648532501410,-148.1
1648532501425,-143.01
1648532501441,-127.85
1648532501456,-104.28
1648532501472,-73.59
1648532501488,-37.7
1648532501503,-0.05
1648532501519,34.33
1648532501535,59.85
1648532501550,72.55
1648532501566,70.24
1648532501581,54.4
1648532501597,29.2
1648532501613,0.04
1648532501628,-28.18
1648532501644,-52.3
1648532501660,-71.3
1648532501675,-85.86
1648532501691,-96.99
1648532501706,-105.83
1648532501722,-112.6
1648532501738,-117.09
1648532501753,-119.16
1648532501769,-119.14
1648532501785,-117.91
1648532501800,-116.78
1648532501816,-117.36
1648532501831,-121.3
1648532501847,-130.02
1648532501863,-144.05
1648532501878,-162.42
1648532501894,-182.61
1648532501910,-201.11
1648532501925,-214.45
1648532501941,-220.47
